,pl_name,hostname,pl_rade,pl_eqt,pl_orbsmax,st_teff,spectral_class,detectability,priority_score,pred_priority,uncertainty,scientific_gain,pred_str
4799,Kepler-1527 b,Kepler-1527,4.77,450.0,0.6276,6224.0,F,0.0013983112874339,0.2183047854374525,0.21312044631701313,0.04747076448729401,6.637890580569955e-05,0.213 +/- 0.047
4800,2MASS J19383260+4603591 b,2MASS J19383260+4603591,13.4,612.5224570652098,0.92,29564.0,B,0.0056999789089884,0.139933777748779,0.2130638476767083,0.1682115766536254,0.0009588024391733503,0.213 +/- 0.168
4801,K2-34 b,K2-34,13.75,1687.0,0.0442,6168.0,F,0.0734650600607467,0.2296692541102865,0.2127550327580847,0.06421284012606218,0.004717400156532284,0.213 +/- 0.064
4802,Kepler-697 b,Kepler-697,4.13,1151.0,0.0471,5513.0,G,0.0012870840757274,0.2192537637181567,0.2125848561951329,0.027117022765600577,3.490188818274188e-05,0.213 +/- 0.027
4803,PDS 70 c,PDS 70,22.19378179,1054.0,34.3,4109.0,K,0.0968479743843727,0.2254861196808875,0.2124861602964459,0.07200759130683695,0.006973789358364924,0.212 +/- 0.072
4804,Kepler-1733 b,Kepler-1733,3.63582354,1021.0,0.0933,6320.0,F,0.0002879511348531,0.147126848689034,0.21245093529661177,0.07517184555579276,2.1645818236792487e-05,0.212 +/- 0.075
4805,Kepler-1670 b,Kepler-1670,3.3564801,731.0,0.1528,5838.0,G,0.0003248600390822,0.1931619699224395,0.21228085601510363,0.05382914251604172,1.7486937341522625e-05,0.212 +/- 0.054
4806,TOI-2977 b,TOI-2977,13.15934334,1544.0,0.03386,5691.0,G,0.0776309450525897,0.2152015235296076,0.21221405519065933,0.05295238237554404,0.004110743486599578,0.212 +/- 0.053
4807,HD 175541 b,HD 175541,14.1,458.3604375521817,0.975,5013.0,K,0.0820847684311309,0.1732082348862255,0.2120760279394277,0.07812487306405237,0.006412862114174234,0.212 +/- 0.078
4808,Kepler-1778 b,Kepler-1778,3.01665969,942.0,0.0956,6310.0,F,0.0004097700031463,0.1983384151518534,0.21196273686414432,0.03218765984593056,1.3189537476339001e-05,0.212 +/- 0.032
4809,Kepler-104 d,Kepler-104,3.58,515.0,0.257,5711.0,G,0.0090359105023742,0.1461429404950291,0.21182387299782512,0.11552800579929026,0.0010439007209201545,0.212 +/- 0.116
4810,Kepler-207 d,Kepler-207,3.31,1254.0,0.068,5920.0,G,0.0012674864728744,0.2042027488685727,0.21163826704129327,0.024882282027459842,3.153795588405115e-05,0.212 +/- 0.025
4811,Kepler-1797 b,Kepler-1797,3.05774442,684.0,0.1637,6244.0,F,0.0004346194507886,0.2032044963561302,0.21160576537381612,0.039196878456347,1.703572578732504e-05,0.212 +/- 0.039
4812,TOI-5573 b,TOI-5573,9.75,528.0,0.0712,3790.0,K,0.0936146898846602,0.1737014247195306,0.21141035963994045,0.06976394814323193,0.006530930370558173,0.211 +/- 0.070
4813,Kepler-552 b,Kepler-552,3.95,1103.0,0.0612,5863.0,G,0.0011452556288564,0.2233643426320633,0.2114023182684983,0.0452819527684895,5.185941129372225e-05,0.211 +/- 0.045
4814,Kepler-584 b,Kepler-584,4.21,664.0,0.2281,6195.0,F,0.0010469315935978,0.224235616706378,0.2110638085366256,0.035201835123357283,3.685391334326345e-05,0.211 +/- 0.035
4815,Kepler-471 b,Kepler-471,14.96,1308.0,0.0626,6733.0,F,0.0117635634757883,0.2242668007079533,0.21105367232505998,0.06785068512197703,0.0007981658413081017,0.211 +/- 0.068
4816,Lupus-TR-3 b,Lupus-TR-3,9.976,927.0916239259624,0.0464,5000.0,K,0.0001312951383568,0.1895990549031969,0.21082476453620033,0.11258773810702999,1.4782222652041666e-05,0.211 +/- 0.113
4817,K2-79 b,K2-79,4.15,1033.0,0.0987,5897.0,G,0.034993440258547,0.1752696329811963,0.21069188325731483,0.10286632574480299,0.0035996466245669986,0.211 +/- 0.103
4818,Kepler-460 c,KIC 5437945,5.52,389.0,0.75318,6146.0,F,0.0066983501076276,0.215257830249372,0.2106270927454617,0.07495396878551015,0.0005020679248815377,0.211 +/- 0.075
4819,K2-246 b,K2-246,3.49,977.0,0.0602,5610.0,G,0.0018721610058987,0.1731709505459776,0.21028389832091743,0.051301970692593624,9.60455490564317e-05,0.210 +/- 0.051
4820,HAT-P-29 b,HAT-P-29,13.11453,1281.0,0.0667,6087.0,F,0.0954851879895522,0.2098643101480556,0.20997114558272673,0.04063127323858434,0.0038796847634410877,0.210 +/- 0.041
4821,Kepler-340 c,Kepler-340,3.37,946.0,0.178,6620.0,F,0.0016464843083529,0.2022110744457287,0.20978242663261093,0.023322124442663367,3.8399511932298855e-05,0.210 +/- 0.023
4822,CI Tau c,CI Tau,13.0,558.5229485643862,0.17,3807.0,K,0.0617937653244128,0.1722700643949694,0.20949767559873952,0.11148173708165875,0.006888876299181909,0.209 +/- 0.111
4823,mu2 Sco b,mu2 Sco,12.3,145.47626981283608,242.4,21700.0,B,0.0079929705539407,0.0948537815490958,0.20948125430422115,0.19670158317229422,0.001572229962209665,0.209 +/- 0.197
4824,HD 233604 b,HD 233604,12.7,807.2049863519934,0.747,4791.0,K,6.286299989340438e-05,0.1920192771516483,0.20924536870492902,0.08877019690792735,5.5803608787605235e-06,0.209 +/- 0.089
4825,KOI-3680 b,KOI-3680,11.09691,347.0,0.534,5830.0,G,0.0173127056432815,0.1770016151210005,0.20913272654966233,0.09641251002495092,0.0016691614063919019,0.209 +/- 0.096
4826,TOI-3837 b,TOI-3837,10.87271128,1178.0,0.099,5905.0,G,0.0912527186629118,0.139623636558501,0.20886337890155504,0.07470989653721949,0.006817481170046139,0.209 +/- 0.075
4827,CoRoT-20 c,CoRoT-20,12.2,153.80948927777524,2.9,5880.0,G,6.477551996332985e-05,0.0784696627373372,0.20871326066491105,0.21455592253883848,1.3897971443665186e-05,0.209 +/- 0.215
4828,PDS 70 b,PDS 70,21.96960217,1392.0,20.8,4109.0,K,0.0968479743843727,0.1230308021120898,0.20856667298129905,0.14361048425988282,0.01390838450092849,0.209 +/- 0.144
4829,WASP-141 b,WASP-141,13.56289,1540.0,0.0469,5900.0,G,0.0382999991169406,0.2202447907250562,0.20827811729021603,0.030949722326565163,0.0011853743377770024,0.208 +/- 0.031
4830,TOI-375 b,TOI-375,10.77183045,1373.0,0.099,5259.9,G,0.0568437363581475,0.2050819376459635,0.20790416588021093,0.059240841528886416,0.0033674707775028147,0.208 +/- 0.059
4831,K2-193 b,K2-193,3.95,739.0,0.1184,5817.0,G,0.0105092624844831,0.201163236953469,0.2078067055649385,0.0453752257013083,0.0004768601571877127,0.208 +/- 0.045
4832,Kepler-248 c,Kepler-248,4.07,598.0,0.123,5190.0,K,0.0023055788469314,0.211208041450345,0.20771350704127045,0.03599709092107132,8.299413137868838e-05,0.208 +/- 0.036
4833,TYC 0434-04538-1 b,TYC 0434-04538-1,12.7,802.913090528519,0.66,4679.0,K,0.0006502245427618,0.2207722129414977,0.20748983976303353,0.04461013079726477,2.900660190019558e-05,0.207 +/- 0.045
4834,Kepler-541 b,Kepler-541,3.36,1673.0,0.06447,6166.0,F,0.0007261040613423,0.204174572662233,0.20742044663747403,0.021682146515351223,1.574349464341532e-05,0.207 +/- 0.022
4835,Kepler-288 c,Kepler-288,2.85,815.0,0.14,5918.0,G,0.0005622961014834,0.1693452342354279,0.20732783187162043,0.05268544392185073,2.962481972217896e-05,0.207 +/- 0.053
4836,Kepler-1811 b,Kepler-1811,3.84829873,455.0,0.3462,5561.0,G,0.0005488233884716,0.1880156169532968,0.2073091042812658,0.0446362220987439,2.4497402660803537e-05,0.207 +/- 0.045
4837,WASP-72 b,WASP-72,14.45961,2210.0,0.03711,6250.0,F,0.0692201068257803,0.1957311882933929,0.20710688877949354,0.05258912915315524,0.0036402251378561622,0.207 +/- 0.053
4838,HD 28678 b,HD 28678,13.5,513.9044002950958,1.18,4972.0,K,0.0449118857007525,0.1825172298342092,0.20709585216507934,0.06381573511011351,0.0028660850011749165,0.207 +/- 0.064
4839,Kepler-14 b,Kepler-14,12.733,1605.0,0.0771,6395.0,F,0.0166777891302705,0.2152597963998592,0.20656436566014624,0.060879794153309616,0.0010153403691831727,0.207 +/- 0.061
4840,Kepler-228 d,Kepler-228,4.04,835.0,0.101,6043.0,F,0.0009626638409377,0.2079617240177604,0.20651662356905098,0.032070829614489586,3.087342801874308e-05,0.207 +/- 0.032
4841,Kepler-432 b,Kepler-432,12.834305,812.0,0.301,4995.0,K,0.0169443472825946,0.1879501724352943,0.2064786478288978,0.09280332333712411,0.0015724917396031468,0.206 +/- 0.093
4842,TOI-5007 b,TOI-5007,11.07447293,774.0,0.0307,3793.0,K,0.0747140923900261,0.2064965289678937,0.20627944255674663,0.05553245069795732,0.004149056652091753,0.206 +/- 0.056
4843,Kepler-30 c,Kepler-30,12.3,411.0,0.3,5498.0,G,0.0140622168269145,0.2196543048689151,0.20626958052154565,0.0720882423325684,0.0010137204943517334,0.206 +/- 0.072
4844,Kepler-473 b,Kepler-473,4.08,879.0,0.12048,5816.0,G,0.0035877422026892,0.2148036412075242,0.2062399649012833,0.03581715843738893,0.00012850273090622583,0.206 +/- 0.036
4845,Kepler-642 b,Kepler-642,2.9,1810.0,0.05631,6570.0,F,0.0007082496630739,0.1964618339604137,0.20592375944961774,0.024894940077858276,1.7631832922388055e-05,0.206 +/- 0.025
4846,WASP-98 b,WASP-98,12.823096,1171.0,0.03762,5473.0,G,0.0905727369729819,0.1749723768582301,0.205851189109111,0.07338466162648818,0.0066466496553471924,0.206 +/- 0.073
4847,TCP J05074264+2447555 b,TCP J05074264+2447555,4.72,315.23224556617185,0.94,5805.0,G,0.0019228000338769,0.1922085814051514,0.20539143518416716,0.09018987182252933,0.00017341708859571267,0.205 +/- 0.090
4848,Kepler-221 e,Kepler-221,2.63,582.0,0.13,5243.0,G,0.0082331492353827,0.1634227491748003,0.20531842128251984,0.0737750384593098,0.0006074009014815958,0.205 +/- 0.074
4849,K2-52 b,K2-52,18.0,2004.0,0.054,7147.0,F,0.0122713108596319,0.1696957875037089,0.20496097015908032,0.10891628518795958,0.0013365455932177733,0.205 +/- 0.109
4850,Kepler-150 c,Kepler-150,3.69,876.0,0.073,5560.0,G,0.001249495289796,0.1940307648414726,0.2049385879906304,0.030469266312789126,3.8071204741369944e-05,0.205 +/- 0.030
4851,Kepler-1530 d,Kepler-1530,3.27870115,972.0,0.08276,5678.0,G,0.0040406245280627,0.1902346719108383,0.20492080184156186,0.03604016726161921,0.0001456247838327809,0.205 +/- 0.036
4852,TOI-2992 b,TOI-2992,13.75341932,1726.0,0.0434,6000.0,F,0.0354976011108971,0.2262756614798538,0.20486707302236698,0.04858801930700778,0.0017247581281287293,0.205 +/- 0.049
4853,TIC 241249530 b,TIC 241249530,13.29385111,401.4924896780173,0.641,6166.0,F,0.0116966499840642,0.1112296710259083,0.204766614854629,0.16064421322955266,0.001878999134111453,0.205 +/- 0.161
4854,HD 81817 b,HD 81817,12.0,929.6601498853672,3.233,4140.0,K,0.0203386389748255,0.1144700018866939,0.20460146004793156,0.14313824183558185,0.002911237024185163,0.205 +/- 0.143
4855,TOI-6016 b,TOI-6016,13.67495645,1890.0,0.055,6110.0,F,0.1124517727227242,0.1951863209484406,0.20444677826691685,0.04557202700315804,0.005124655223072978,0.204 +/- 0.046
4856,Kepler-1715 b,Kepler-1715,4.14042267,646.0,0.22429,6212.0,F,0.0058291441652714,0.2518217172524707,0.20434763544670764,0.07020068243711731,0.00040920989842639286,0.204 +/- 0.070
4857,WASP-18 c,WASP-18,8.58,1673.4133318027796,0.035,6400.0,F,0.0872652625440763,0.1700548399173062,0.2041195861102886,0.07737620579081528,0.006752254912999972,0.204 +/- 0.077
4858,KOI-142 b,KOI-142,3.438,758.0,0.09586,5466.0,G,0.0116908196087896,0.1768621631553608,0.2039427531492938,0.07306312479203392,0.0008541678119981517,0.204 +/- 0.073
4859,K2-290 c,K2-290,11.276254,676.0,0.305,6302.0,F,0.0195835998701896,0.203207156379362,0.20391919432422342,0.06499146108898338,0.0012727667689456474,0.204 +/- 0.065
4860,TOI-1386 c,TOI-1386,10.3,327.4,0.75,5735.0,G,0.0690756633888977,0.1461689330568352,0.20385660670333938,0.13917442386878182,0.009613565655503743,0.204 +/- 0.139
4861,Kepler-1442 b,Kepler-1442,3.93,522.0,0.40814,6394.0,F,0.007363149322247,0.2031939140891427,0.20384806411850537,0.045902831372112075,0.00033798940170678537,0.204 +/- 0.046
4862,Kepler-913 c,Kepler-913,3.8580709,1357.0,0.0699,6068.0,F,0.0002618756266135,0.2025052731992953,0.20383191667532913,0.04541491683378587,1.1893059803447663e-05,0.204 +/- 0.045
4863,Pr0211 c,Pr0211,12.6,90.646699691178,5.5,5300.0,G,0.048261902179293,0.133698947508902,0.2037930462712418,0.13884453770071817,0.006700901496641219,0.204 +/- 0.139
4864,TIC 237913194 b,TIC 237913194,12.520453,974.0,0.1207,5788.0,G,0.0601339894880071,0.1771764107585456,0.20375305220903053,0.056647503925775305,0.0034064404055944133,0.204 +/- 0.057
4865,TOI-3919 b,TOI-3919,12.31866979,1198.0,0.0795,6100.0,F,0.0248799702685744,0.1978559564468427,0.20372605603073676,0.056297770870739526,0.0014006868654510133,0.204 +/- 0.056
4866,Pr0211 b,Pr0211,13.4,1192.8699399113964,0.03176,5300.0,G,0.048261902179293,0.1649707302007473,0.20335177123457251,0.09236337796473906,0.004457632312283303,0.203 +/- 0.092
4867,Kepler-247 d,Kepler-247,3.94,530.0,0.14,5100.0,K,0.0016306715232758,0.1890573107481905,0.20335008696789558,0.06091453575070038,9.933159880223278e-05,0.203 +/- 0.061
4868,K2-63 c,K2-63,3.9,877.0420798404061,0.189,6771.0,F,0.0051254812903269,0.1815306938249854,0.20322328438846818,0.06795636148169726,0.0003483090593331309,0.203 +/- 0.068
4869,HD 102272 b,HD 102272,12.9,949.4536202807332,0.51,4790.0,K,0.0093260585326783,0.2046595541878915,0.2032068262614075,0.047775264102071856,0.00044555490943008655,0.203 +/- 0.048
4870,Kepler-562 b,Kepler-562,5.21,658.0,0.1333,5575.0,G,0.003188978954092,0.2109518534647629,0.2030933052274313,0.030764896463745913,9.810860734770512e-05,0.203 +/- 0.031
4871,Kepler-1518 c,Kepler-1518,2.9,1094.0,0.0905,6432.0,F,0.0008311894812664,0.1756522583585606,0.20299087067578675,0.03658267877398852,3.040713779348686e-05,0.203 +/- 0.037
4872,Kepler-23 c,Kepler-23,3.005,1008.0,0.09501,5828.0,G,0.0012120354748969,0.1822599556248208,0.20285019296520518,0.05824997671502674,7.06010381905308e-05,0.203 +/- 0.058
4873,HIP 67522 c,HIP 67522,7.93595834,917.0,0.1228,5675.0,G,0.0840139179211821,0.1778168758086694,0.2025587617488675,0.08355661483954521,0.007019918580901377,0.203 +/- 0.084
4874,K2-278 b,K2-278,2.98,1711.0,0.0488,6747.0,F,0.0011614899134732,0.1770305891580561,0.20227534127479488,0.03510169528339514,4.0770265017473256e-05,0.202 +/- 0.035
4875,Kepler-223 b,Kepler-223,2.99,1042.0,0.07525,5803.0,G,0.0002873793647456,0.1703625513069416,0.2022060918956102,0.07918057777484004,2.2754864141123102e-05,0.202 +/- 0.079
4876,Kepler-1732 b,Kepler-1732,4.09903273,699.0,0.2015,5821.0,G,0.0007633045523944,0.1995902396988588,0.20215174070654685,0.027972134300063838,2.135125745142627e-05,0.202 +/- 0.028
4877,Kepler-315 b,Kepler-315,3.77,409.0,0.402,5796.0,G,0.0009661058603289,0.1563119354278947,0.20212602201618501,0.06176833709531566,5.967475245055544e-05,0.202 +/- 0.062
4878,TYC 3667-1280-1 b,TYC 3667-1280-1,12.8,1350.0,0.21,5130.0,K,0.0025310202305997,0.1809497800405924,0.20203143897433845,0.07995952149259551,0.00020237916652683077,0.202 +/- 0.080
4879,Kepler-230 b,Kepler-230,4.26,506.0,0.191,5588.0,G,0.0019089716153995,0.1881651121504198,0.20202856752529905,0.04757531660826074,9.081992899881417e-05,0.202 +/- 0.048
4880,KELT-16 b,KELT-16,15.860735,2453.0,0.02044,6236.0,F,0.0729402177049019,0.2251537489651261,0.20197234902036762,0.04766446356988808,0.003476656349575002,0.202 +/- 0.048
4881,WISPIT 2 c,WISPIT 2,17.93436912,2050.0,14.0,4530.0,K,0.0778444398694513,0.175398581161378,0.20196641691638623,0.11432655676261694,0.008899686773388945,0.202 +/- 0.114
4882,HD 100546 b,HD 100546,77.3421,86.59239030901813,53.0,10500.0,B,0.1001843986724487,0.058683341230716,0.2019364783676907,0.19040740131810438,0.019075851003837904,0.202 +/- 0.190
4883,TOI-4914 b,TOI-4914,12.87,894.0,0.098,5805.0,G,0.0922754072634306,0.1832683888095367,0.2017907996878174,0.058086668360757605,0.005359970979564737,0.202 +/- 0.058
4884,HD 208527 b,HD 208527,12.5,877.9081056450251,2.1,4035.0,K,0.0132204182904931,0.2211157150684731,0.20152435314963987,0.047016922559511835,0.0006215833829684679,0.202 +/- 0.047
4885,Kepler-318 c,Kepler-318,3.68,762.0,0.105,5746.0,G,0.0044506488910951,0.1591593513134517,0.2015124363114327,0.061461815412033535,0.0002735449606082588,0.202 +/- 0.061
4886,Kepler-590 b,Kepler-590,4.02,1056.0,0.0647,6000.0,F,0.0014353701368206,0.2157085417390132,0.2014727598343805,0.04127819021335522,5.9249481534250436e-05,0.201 +/- 0.041
4887,TYC 1422-614-1 b,TYC 1422-614-1,13.3,667.8965865963651,0.69,4806.0,K,0.0003604804603168,0.1820249943934233,0.20092593032271178,0.06765415975413039,2.438800265051525e-05,0.201 +/- 0.068
4888,Kepler-815 b,Kepler-815,4.11,1374.0,0.09473,5028.0,K,0.0008223310598479,0.2059044771405612,0.2009022512612529,0.046352376598685276,3.811699897486586e-05,0.201 +/- 0.046
4889,TOI-2818 b,TOI-2818,15.27784069,1376.0,0.0493,5721.0,G,0.1264663312102719,0.1956969437927992,0.20085735204197053,0.051339550491387206,0.006492724596630252,0.201 +/- 0.051
4890,TIC 279401253 b,TIC 279401253,11.2089807,444.87132858908586,0.369,5951.0,G,0.0172522483593473,0.166928380225337,0.20080801099076853,0.07564707966728235,0.0013050822060792864,0.201 +/- 0.076
4891,WASP-192 b,WASP-192,13.78707,1620.0,0.0408,5910.0,G,0.0353875347965478,0.2159157077616071,0.2007961028830726,0.03235626430834547,0.001145008429097873,0.201 +/- 0.032
4892,CoRoT-27 b,CoRoT-27,11.287,1500.0,0.0476,5900.0,G,1.2289408005700526e-05,0.1781941702874416,0.20060780874282336,0.09806339773445684,1.2051411051840287e-06,0.201 +/- 0.098
4893,Kepler-610 b,Kepler-610,4.19,888.0,0.0719,5943.0,G,0.0012568951701263,0.2125826015887215,0.20056993727996272,0.030347374930989175,3.814346897677225e-05,0.201 +/- 0.030
4894,TOI-907.01,TOI-907,9.6158851,1846.6,0.055225481,6272.0,F,0.0903967733230458,0.1613217311889448,0.20049241905868348,0.07183162027519674,0.0064933466954440605,0.200 +/- 0.072
4895,Kepler-1808 b,Kepler-1808,3.02511302,601.0,0.1467,5530.0,G,0.0004285047039499,0.1591259266730491,0.2004742860757592,0.06159595785864974,2.6394157686731225e-05,0.200 +/- 0.062
4896,BD+49 828 b,BD+49 828,13.5,293.2766443551688,4.2,4943.0,K,0.0036087536905304,0.1094709928038562,0.20003808621536903,0.17499560386206559,0.0006315160312638251,0.200 +/- 0.175
4897,Kepler-1719 b,Kepler-1719,3.95000623,1287.0,0.06868,5687.0,G,0.0010625907383482,0.2011923064560889,0.19978363387838435,0.05795998189839808,6.158773996006713e-05,0.200 +/- 0.058
4898,Kepler-176 c,Kepler-176,2.6,633.0,0.102,5232.0,G,0.0026637398064872,0.1487205935397481,0.1996450870229738,0.10711160762852326,0.0002853174529769354,0.200 +/- 0.107
4899,Kepler-281 b,Kepler-281,2.82,694.0,0.117,5723.0,G,0.0004101210834327,0.1298015289952077,0.19953370347428512,0.12039598607100627,4.937693224838935e-05,0.200 +/- 0.120
4900,K2-204 b,K2-204,3.17214154,1148.0,0.0738,5783.0,G,0.0029207243223653,0.1703015586428042,0.19918756470209686,0.04717173530605673,0.00013777563463657783,0.199 +/- 0.047
4901,TOI-2876 b,TOI-2876,9.6397234,929.0,0.0654,5271.0,G,0.0901303902610706,0.1561466969287685,0.1987701975253442,0.06827918848269261,0.006154029904654282,0.199 +/- 0.068
4902,Kepler-33 f,Kepler-33,4.46,691.0,0.2535,5904.0,G,0.0013047903934186,0.2081795409457912,0.19872134970584626,0.040437798195937326,5.2762850617059015e-05,0.199 +/- 0.040
4903,Kepler-1984 b,Kepler-1984,6.81,675.0,0.0238,3638.0,M,0.0082622485112994,0.0951985531643137,0.198689863952404,0.1496036323412785,0.001236062388596711,0.199 +/- 0.150
4904,Kepler-1875 b,Kepler-1875,3.22686692,559.0,0.2039,6161.0,F,0.0004357955331774,0.141813468977517,0.19868475066688007,0.06448706630611914,2.810317544392154e-05,0.199 +/- 0.064
4905,HD 19615 b,HD 19615,12.6,1018.8845300935296,1.1,4263.0,K,0.0211625365518369,0.1996659891339307,0.19861939982721724,0.10394981434291238,0.0021998417455885433,0.199 +/- 0.104
4906,TOI-4087 b,TOI-4087,13.04725353,1458.0,0.04469,6060.0,F,0.1035716076538174,0.1819393906764471,0.19855537027908818,0.04417432881425834,0.004575206252321086,0.199 +/- 0.044
4907,USco1556 b,USco1556 A,12.3,2240.0,3500.0,3410.0,M,0.0735108103250589,0.1610493418454469,0.1984481216849291,0.11485022224878114,0.008442732903521011,0.198 +/- 0.115
4908,EPIC 249893012 c,EPIC 249893012,3.67,990.0,0.13,5430.0,G,0.0120712002950068,0.1771842145791162,0.19814311167101784,0.08983967425247222,0.0010844727023397575,0.198 +/- 0.090
4909,Kepler-335 b,Kepler-335,3.39,1290.0,0.075,5877.0,G,0.0004302810890875,0.1868423355255966,0.19802440692769147,0.026371533472401516,1.1347172143412385e-05,0.198 +/- 0.026
4910,Kepler-718 b,Kepler-718,16.56,1497.0,0.0322,6191.0,F,0.0094198830650163,0.2272360527232981,0.19785633423913906,0.09934774711064048,0.0009358441605550443,0.198 +/- 0.099
4911,HD 12648 b,HD 12648,13.4,963.3744251566358,0.54,4835.0,K,0.048514487984073,0.1570399476908986,0.19774633280167964,0.07209391580572844,0.003497599412081783,0.198 +/- 0.072
4912,CoRoT-24 b,CoRoT-24,3.7,1070.0,0.056,4950.0,K,0.0008091527832181,0.0970795242435704,0.19769798956835205,0.1506432572190366,0.0001218934108518236,0.198 +/- 0.151
4913,WASP-158 b,WASP-158,11.99363,1590.0,0.0517,6350.0,F,0.03801850742994,0.2234849900803271,0.19750187532458655,0.058625572547320044,0.002228856765474774,0.198 +/- 0.059
4914,Qatar-3 b,Qatar-3,12.285064,1681.0,0.03783,6007.0,F,0.03004945647543,0.207975883417379,0.19738639991555873,0.06824403920863831,0.002050696285907515,0.197 +/- 0.068
4915,Kepler-1015 b,Kepler-1015,3.55,1040.0,0.1345,6769.0,F,0.0017037565184851,0.1920408650607927,0.197272827925267,0.0262269611469619,4.4684356014191795e-05,0.197 +/- 0.026
4916,Kepler-1518 b,Kepler-1518,3.05,1351.0,0.0593,6846.0,F,0.0005972696222692,0.1974050958888836,0.19694634589551485,0.016683376327779807,9.964473877467958e-06,0.197 +/- 0.017
4917,K2-283 b,K2-283,3.52,1186.0,0.0291,5060.0,K,0.0080877028289442,0.1602025741006155,0.19630459013379314,0.052363449804800954,0.0004235000211195663,0.196 +/- 0.052
4918,HAT-P-38 b,HAT-P-38,9.247,1082.0,0.0523,5330.0,G,0.0862340904997251,0.1750696814121386,0.19622637516986713,0.056569448685696654,0.00487821495748192,0.196 +/- 0.057
4919,TOI-2207 b,TOI-2207,11.1529358,1259.0,0.0854,6101.0,F,0.0609040836776547,0.1691752981803566,0.19621558490278385,0.06704377591005767,0.004083239738092083,0.196 +/- 0.067
4920,Kepler-1321 b,Kepler-1321,4.92,408.0,0.0781,4094.0,K,0.0032760307697288,0.1671782790876603,0.1962143688761898,0.07537369339614625,0.00024692653879387953,0.196 +/- 0.075
4921,BD+37 3172 b,BD+37 3172,12.4,652.402429692683,4.65,4500.0,K,0.0031939949690175,0.1491216750783242,0.1962062464473115,0.1450303554961763,0.0004632262258096066,0.196 +/- 0.145
4922,Kepler-812 b,Kepler-812,3.55,1163.0,0.1024,6761.0,F,0.0004442540051974,0.1862175722839786,0.19615108376256707,0.03710324225616923,1.6483263978112598e-05,0.196 +/- 0.037
4923,HAT-P-61 b,HAT-P-61,10.07687365,1505.0,0.0301,5587.0,G,0.0408368360085556,0.190707878471016,0.19582845415159525,0.04850643381039186,0.0019808492828748293,0.196 +/- 0.049
4924,Kepler-1744 b,Kepler-1744,3.76754004,532.0,0.20945,5986.0,G,0.0011597713916648,0.1551379615761632,0.19582461196334994,0.07426475603658603,8.613013946019824e-05,0.196 +/- 0.074
4925,Kepler-644 b,Kepler-644,3.15,1655.0,0.04641,6747.0,F,0.0004348236089246,0.1811053867819526,0.195745694605354,0.044230914408413445,1.9232645829101425e-05,0.196 +/- 0.044
4926,WASP-66 b,WASP-66,15.6926,1569.7,0.0546,6600.0,F,0.0667029498267269,0.2021046365288087,0.195711546280324,0.03865299501729114,0.0025782687872910963,0.196 +/- 0.039
4927,Kepler-1519 b,Kepler-1519,7.06,342.0,0.7655,5644.0,G,0.0078209206456971,0.1841717118183876,0.19553071738121922,0.08534536443464266,0.0006674793227214399,0.196 +/- 0.085
4928,WASP-61 b,WASP-61,15.80469,1624.4,0.0521,6250.0,F,0.0537484028746401,0.2104924205198194,0.19544643110974586,0.03605272027221581,0.0019377761339177595,0.195 +/- 0.036
4929,Kepler-222 b,Kepler-222,3.16,1004.0,0.048,5433.0,G,0.0011693320953346,0.165415475685305,0.19529799443598858,0.039234117829994565,4.587771321075213e-05,0.195 +/- 0.039
4930,Kepler-232 c,Kepler-232,3.83,806.0,0.101,5847.0,G,0.0006612687114753,0.1892196794479469,0.1952291992672941,0.033050718309313595,2.185540590973291e-05,0.195 +/- 0.033
4931,Kepler-223 c,Kepler-223,3.44,947.0,0.09117,5803.0,G,0.0003589856595109,0.1051257352020278,0.19520410184191628,0.14069556713898543,5.05076909596488e-05,0.195 +/- 0.141
4932,Kepler-740 b,Kepler-740,4.57,1131.0,0.0462,5438.0,G,0.0014455016052862,0.198492320549198,0.1948049347992213,0.026658576958206164,3.853501578773271e-05,0.195 +/- 0.027
4933,WASP-37 b,WASP-37,13.002,1232.5,0.0446,5800.0,G,0.0648955090765392,0.1477550199820291,0.19458001311532677,0.0731695500245656,0.004748375197745486,0.195 +/- 0.073
4934,TOI-6695 c,TOI-6695,13.6,415.0,0.838,6400.0,F,0.0177861928667159,0.159379958370166,0.19439143492538008,0.11826682602947769,0.0021035165774946265,0.194 +/- 0.118
4935,Kepler-164 e,Kepler-164,4.24,429.0,0.4025,5888.0,G,0.0009838269331869,0.1847410573419281,0.19439036440715307,0.052602938325506644,5.175218748940285e-05,0.194 +/- 0.053
4936,Kepler-405 c,Kepler-405,4.66,557.0,0.188,5818.0,G,0.0005257674997611,0.1884059509462732,0.19426487549827312,0.04553562573574715,2.394115209314098e-05,0.194 +/- 0.046
4937,TOI-5292 A b,TOI-5292 A,12.64373023,809.0,0.0279,3919.0,K,0.0440122295706072,0.2012235397946971,0.19413767676045945,0.06861878664343839,0.0030200657906075254,0.194 +/- 0.069
4938,TOI-2981 b,TOI-2981,13.4,1358.0,0.048,5940.0,G,0.0358214482730447,0.217416871261006,0.1939767730473886,0.03969540407944071,0.0014219468639092927,0.194 +/- 0.040
4939,Kepler-258 c,Kepler-258,3.61,470.0,0.193,4942.0,K,0.0020929571625084,0.1519847261424997,0.1938505298089022,0.06207377330776778,0.00012991774844841531,0.194 +/- 0.062
